s,"n(s,p,L)"
1,8.8902
2,2.0533
3,0.7857
4,0.3159
5,0.1303
6,0.0632
7,0.0294
8,0.0115
9,0.0048
10,0.0026
11,0.0012
12,0.0007
13,0.0003
14,0.0005
15,0.0001
