s,"n(s,p,L)"
1,8.9708
2,2.1307
3,0.8603
4,0.356
5,0.1605
6,0.0725
7,0.0357
8,0.0166
9,0.0095
10,0.0045
11,0.0014
12,0.0014
13,0.0007
14,0.0005
15,0.0006
18,0.0001
