s,"n(s,p,L)"
1,9.1151
2,2.3578
3,1.032
4,0.4838
5,0.2345
6,0.1279
7,0.0653
8,0.0365
9,0.0197
10,0.0096
11,0.0061
12,0.0025
13,0.0017
14,0.0018
15,0.0008
16,0.0003
17,0.0002
18,0.0001
19,0.0001
21,0.0001
