s,"n(s,p,L)"
221,0.0064
222,0.0074
223,0.0062
224,0.0066
225,0.006
226,0.0057
227,0.0071
228,0.0048
229,0.0049
230,0.0069
231,0.0058
232,0.005
233,0.0058
234,0.0066
235,0.0059
236,0.0057
237,0.0065
238,0.0064
239,0.0056
240,0.0062
241,0.0048
242,0.0056
243,0.0075
244,0.0072
245,0.0052
246,0.0048
247,0.0052
248,0.0052
249,0.006
250,0.0047
251,0.0062
252,0.0061
253,0.0047
254,0.0052
255,0.0061
256,0.0054
257,0.0057
258,0.005
259,0.0053
260,0.0054
261,0.0048
262,0.0057
263,0.0038
264,0.0058
265,0.0033
266,0.0049
267,0.0047
268,0.0042
269,0.003
270,0.0052
271,0.0065
272,0.0043
273,0.0039
274,0.0058
275,0.0041
276,0.0047
277,0.0051
278,0.0045
279,0.0032
280,0.0061
281,0.0038
282,0.0043
283,0.0039
284,0.0048
285,0.0033
286,0.004
287,0.0041
288,0.0039
289,0.0038
290,0.0036
291,0.0048
292,0.0032
293,0.0048
294,0.0046
295,0.0042
296,0.0041
297,0.0048
298,0.0027
299,0.0042
300,0.0042
301,0.0042
302,0.0047
303,0.0036
304,0.0033
305,0.0037
306,0.0032
307,0.005
308,0.0035
309,0.0048
310,0.0024
311,0.0044
312,0.0041
313,0.0036
314,0.0053
315,0.0037
316,0.0032
317,0.0031
318,0.0046
319,0.0022
320,0.004
321,0.0043
322,0.0023
323,0.0042
324,0.0028
325,0.0046
326,0.0023
327,0.0038
328,0.0023
329,0.0031
330,0.0035
331,0.0032
332,0.0043
333,0.0036
334,0.0031
335,0.0027
336,0.0034
337,0.0039
338,0.0032
339,0.0034
340,0.0031
341,0.0038
342,0.0017
343,0.0036
344,0.0027
345,0.0029
346,0.0034
347,0.0038
348,0.0035
349,0.0023
350,0.0024
351,0.0025
352,0.003
353,0.0034
354,0.0021
355,0.003
356,0.0024
357,0.0035
358,0.003
359,0.0026
360,0.0029
361,0.0025
362,0.0014
363,0.0028
364,0.0032
365,0.0038
366,0.0025
367,0.0018
368,0.0027
369,0.0018
370,0.0023
371,0.0024
372,0.0024
373,0.0046
374,0.0024
375,0.004
376,0.0026
377,0.0033
378,0.003
379,0.0031
380,0.0023
381,0.0025
382,0.0034
383,0.0033
384,0.0029
385,0.0025
386,0.0028
387,0.0022
388,0.0022
389,0.0029
390,0.0025
391,0.0026
392,0.0026
393,0.0019
394,0.003
395,0.002
396,0.0019
397,0.0027
398,0.0029
399,0.0036
400,0.0022
401,0.0012
402,0.0022
403,0.0028
404,0.003
405,0.0016
406,0.0025
407,0.0021
408,0.0022
409,0.0018
410,0.0036
411,0.0031
412,0.0026
413,0.0028
414,0.0021
415,0.0024
416,0.002
417,0.0029
418,0.0019
419,0.0018
420,0.002
421,0.0013
422,0.0029
423,0.0021
424,0.0023
425,0.0017
426,0.0024
427,0.0024
428,0.0022
429,0.0017
430,0.0027
431,0.0021
432,0.0023
433,0.0025
434,0.0017
435,0.003
436,0.0022
437,0.002
438,0.0022
439,0.002
440,0.0014
441,0.0015
442,0.002
443,0.0012
444,0.0013
445,0.0017
446,0.0019
447,0.0033
448,0.0027
449,0.0017
450,0.0031
451,0.0023
452,0.002
453,0.0022
454,0.0009
455,0.0021
456,0.0018
457,0.0016
458,0.002
459,0.002
460,0.0012
461,0.002
462,0.002
463,0.0017
464,0.0016
465,0.0018
466,0.0018
467,0.0013
468,0.0017
469,0.0019
470,0.0019
471,0.0019
472,0.0014
473,0.0016
474,0.0025
475,0.0015
476,0.0018
477,0.0014
478,0.0012
479,0.0014
480,0.0023
481,0.0017
482,0.0017
483,0.0015
484,0.0008
485,0.0017
486,0.0023
487,0.0012
488,0.0023
489,0.0017
490,0.0021
491,0.0016
492,0.0025
493,0.002
494,0.0022
495,0.0019
496,0.0008
497,0.002
498,0.0015
499,0.0018
500,0.002
501,0.0018
502,0.0013
503,0.0019
504,0.0016
505,0.0013
506,0.003
507,0.0014
508,0.0017
509,0.0013
510,0.0011
511,0.0022
512,0.0017
513,0.0016
514,0.0013
515,0.0014
516,0.0016
517,0.0016
518,0.0014
519,0.0014
520,0.0014
521,0.0013
522,0.0022
523,0.0017
524,0.0012
525,0.0022
526,0.0015
527,0.0017
528,0.0012
529,0.001
530,0.0019
531,0.0011
532,0.0012
533,0.001
534,0.0011
535,0.0017
536,0.0012
537,0.0012
538,0.0017
539,0.0016
540,0.0009
541,0.0011
542,0.0011
543,0.0009
544,0.001
545,0.0008
546,0.0017
547,0.0017
548,0.0014
549,0.0016
550,0.002
551,0.0015
552,0.001
553,0.0021
554,0.0013
555,0.0011
556,0.001
557,0.0015
558,0.0014
559,0.0015
560,0.0016
561,0.0019
562,0.0016
563,0.0021
564,0.0014
565,0.0012
566,0.0018
567,0.0009
568,0.0018
569,0.0013
570,0.0007
571,0.0014
572,0.001
573,0.0011
574,0.0014
575,0.0014
576,0.0015
577,0.0008
578,0.001
579,0.0015
580,0.0017
581,0.0012
582,0.0017
583,0.0008
584,0.0011
585,0.0015
586,0.0008
587,0.0011
588,0.0011
589,0.0014
590,0.0007
591,0.0014
592,0.0008
593,0.0015
594,0.0007
595,0.0012
596,0.0018
597,0.0016
598,0.0014
599,0.001
600,0.0007
601,0.001
602,0.0007
603,0.0007
604,0.001
605,0.0009
606,0.0013
607,0.0015
608,0.0013
609,0.0015
610,0.0014
611,0.0007
612,0.0013
613,0.001
614,0.0006
615,0.001
616,0.0011
617,0.0015
618,0.001
619,0.0014
620,0.0012
621,0.0013
622,0.0006
623,0.0009
624,0.0015
625,0.0008
626,0.0009
627,0.0016
628,0.0012
629,0.001
630,0.0002
631,0.0014
632,0.0011
633,0.001
634,0.002
635,0.0006
636,0.0009
637,0.0011
638,0.0011
639,0.0007
640,0.002
641,0.0011
642,0.0007
643,0.0012
644,0.0008
645,0.001
646,0.0011
647,0.0013
648,0.0007
649,0.0006
650,0.0011
651,0.0007
652,0.0007
653,0.0007
654,0.0009
655,0.0008
656,0.0007
657,0.001
658,0.0007
659,0.0012
660,0.0009
661,0.0011
662,0.0013
663,0.0011
664,0.0006
665,0.0009
666,0.0006
667,0.0009
668,0.0005
669,0.0013
670,0.0014
671,0.0009
672,0.0003
673,0.0011
674,0.001
675,0.0009
676,0.0001
677,0.0016
678,0.001
679,0.0012
680,0.0008
681,0.001
682,0.0009
683,0.0006
684,0.0007
685,0.0005
686,0.0008
687,0.0011
688,0.0006
689,0.0007
690,0.0006
691,0.0008
692,0.0004
693,0.0012
694,0.0006
695,0.0007
696,0.0004
697,0.0013
698,0.0004
699,0.0006
700,0.0006
701,0.0007
702,0.0005
703,0.0008
704,0.001
705,0.0011
706,0.0003
707,0.0008
708,0.0004
709,0.0011
710,0.0003
711,0.0008
712,0.0007
713,0.0008
714,0.0011
715,0.001
716,0.0011
717,0.0007
718,0.0013
719,0.0008
720,0.0007
721,0.0015
722,0.0005
723,0.0008
724,0.0006
725,0.001
726,0.0005
727,0.0006
728,0.0009
729,0.0006
730,0.0008
731,0.0008
732,0.0009
733,0.0006
734,0.0006
735,0.0008
736,0.0002
737,0.0005
738,0.0007
739,0.0008
740,0.001
741,0.0006
742,0.001
743,0.0014
744,0.0006
745,0.0007
746,0.0008
747,0.0009
748,0.0008
749,0.0006
750,0.0009
751,0.0007
752,0.0009
753,0.0011
754,0.001
755,0.0004
756,0.0006
757,0.0006
758,0.0003
759,0.0007
760,0.0008
761,0.0004
762,0.0006
763,0.0004
764,0.0006
765,0.0008
766,0.0003
767,0.0007
768,0.0007
769,0.0005
770,0.0008
771,0.0008
772,0.0005
773,0.0001
774,0.0011
775,0.0004
776,0.0006
777,0.0005
778,0.0007
779,0.0003
780,0.001
781,0.0011
782,0.0004
783,0.0007
784,0.0005
785,0.0009
786,0.0014
787,0.0005
788,0.0005
789,0.0005
790,0.0004
791,0.0007
792,0.0003
793,0.0009
794,0.0011
795,0.0009
796,0.0009
797,0.0005
798,0.0005
799,0.0006
800,0.0002
801,0.0004
802,0.0008
803,0.0004
804,0.0006
805,0.0009
806,0.0004
807,0.001
808,0.0003
809,0.0003
810,0.0006
811,0.0005
812,0.0003
813,0.0004
814,0.0004
815,0.0009
816,0.0007
817,0.0005
818,0.0001
819,0.0005
820,0.0005
821,0.0005
822,0.0005
823,0.0004
824,0.0004
825,0.0004
826,0.0004
827,0.0009
828,0.0004
829,0.0007
830,0.0004
831,0.0003
832,0.0003
833,0.0005
834,0.0008
835,0.0007
836,0.0004
837,0.0005
838,0.0004
839,0.0001
840,0.0002
841,0.0004
842,0.0006
843,0.0003
844,0.0002
845,0.0002
846,0.0005
847,0.0003
848,0.0004
849,0.0005
850,0.0006
851,0.0005
852,0.0001
853,0.0003
854,0.0006
855,0.0003
856,0.0006
857,0.0003
858,0.0004
859,0.0001
860,0.0004
861,0.0004
862,0.0001
863,0.0005
864,0.0004
865,0.0003
866,0.0001
867,0.0004
868,0.0003
869,0.0004
870,0.0004
871,0.0004
872,0.0004
873,0.0004
874,0.0004
875,0.0005
876,0.0005
877,0.0004
878,0.0006
879,0.0003
880,0.0002
881,0.0004
884,0.0002
885,0.0007
886,0.0004
887,0.0003
888,0.0001
889,0.0003
891,0.0004
892,0.0001
893,0.0005
894,0.0009
895,0.0004
896,0.0002
897,0.0009
898,0.0003
899,0.0003
900,0.0005
901,0.0002
902,0.0005
903,0.0009
904,0.0003
905,0.0003
906,0.0004
907,0.0003
908,0.0002
909,0.0004
910,0.0005
911,0.0005
912,0.0003
913,0.0005
914,0.0003
915,0.0006
916,0.0002
917,0.0006
918,0.0003
919,0.0001
920,0.0005
921,0.0003
922,0.0007
923,0.0004
924,0.0001
925,0.0004
926,0.0004
927,0.0004
928,0.0003
929,0.0003
930,0.0004
931,0.0006
932,0.0006
933,0.0003
934,0.0003
935,0.0001
936,0.0002
937,0.0007
938,0.0005
939,0.0006
940,0.0003
941,0.0003
942,0.0005
943,0.0003
944,0.0004
945,0.0002
946,0.0003
947,0.0001
948,0.0008
949,0.0001
950,0.0003
951,0.0005
952,0.0002
953,0.0002
954,0.0004
955,0.0003
956,0.0002
957,0.0003
958,0.0004
959,0.0002
961,0.0007
962,0.0002
963,0.0003
964,0.0005
965,0.0005
966,0.0003
967,0.0002
968,0.0002
969,0.0001
970,0.0001
971,0.0002
972,0.0005
973,0.0003
974,0.0005
975,0.0002
977,0.0003
978,0.0005
979,0.0002
981,0.0004
982,0.0003
984,0.0001
985,0.0003
986,0.0001
987,0.0001
988,0.0002
989,0.0001
990,0.0002
991,0.0001
992,0.0004
993,0.0002
994,0.0005
996,0.0005
997,0.0001
998,0.0001
999,0.0001
1000,0.0001
1001,0.0001
1002,0.0004
1004,0.0001
1005,0.0001
1006,0.0002
1007,0.0002
1008,0.0003
1009,0.0002
1010,0.0001
1011,0.0002
1012,0.0001
1013,0.0004
1014,0.0004
1015,0.0002
1016,0.0002
1017,0.0002
1019,0.0004
1020,0.0004
1021,0.0001
1022,0.0001
1023,0.0004
1024,0.0001
1025,0.0002
1026,0.0002
1028,0.0001
1030,0.0001
1032,0.0002
1033,0.0004
1034,0.0001
1036,0.0002
1037,0.0003
1038,0.0001
1039,0.0002
1041,0.0001
1043,0.0002
1044,0.0001
1045,0.0001
1046,0.0001
1047,0.0001
1048,0.0001
1049,0.0002
1050,0.0004
1052,0.0001
1053,0.0001
1054,0.0001
1055,0.0002
1056,0.0001
1057,0.0003
1058,0.0001
1059,0.0002
1060,0.0002
1061,0.0001
1062,0.0004
1064,0.0001
1066,0.0001
1067,0.0001
1070,0.0002
1071,0.0002
1072,0.0001
1073,0.0001
1074,0.0002
1075,0.0001
1076,0.0001
1077,0.0003
1078,0.0001
1079,0.0002
1082,0.0002
1083,0.0002
1084,0.0001
1087,0.0004
1088,0.0004
1089,0.0001
1091,0.0001
1092,0.0001
1093,0.0001
1094,0.0001
1097,0.0002
1098,0.0001
1099,0.0001
1100,0.0003
1102,0.0001
1104,0.0001
1105,0.0001
1107,0.0001
1109,0.0001
1110,0.0001
1111,0.0001
1114,0.0001
1118,0.0001
1121,0.0001
1125,0.0001
1126,0.0001
1129,0.0001
1131,0.0002
1134,0.0001
1135,0.0002
1139,0.0001
1143,0.0001
1144,0.0001
1146,0.0001
1147,0.0001
1160,0.0001
1161,0.0002
1166,0.0003
1168,0.0003
1173,0.0002
1174,0.0001
1209,0.0001
1213,0.0001
1218,0.0001
1233,0.0001
1234,0.0001
1241,0.0001
1275,0.0001
