s,"n(s,p,L)"
1,9.0507
2,2.4387
3,1.1051
4,0.5269
5,0.2685
6,0.1463
7,0.0799
8,0.0416
9,0.0256
10,0.0167
11,0.0069
12,0.0036
13,0.0032
14,0.0013
15,0.0004
16,0.0004
17,0.0004
20,0.0001
22,0.0001
