s,"n(s,p,L)"
1,723.5643
2,133.641
3,40.2642
4,12.8778
5,4.3539
6,1.4945
7,0.5444
8,0.1982
9,0.0733
10,0.0268
11,0.0108
12,0.0038
13,0.0018
14,0.0008
15,0.0002
16,0.0001
