s,"n(s,p,L)"
454,0.0019
455,0.001
456,0.0017
457,0.0015
458,0.0011
459,0.0026
460,0.0022
461,0.0011
462,0.0021
463,0.0013
464,0.0014
465,0.0017
466,0.002
467,0.0012
468,0.0015
469,0.0016
470,0.0029
471,0.0015
472,0.002
473,0.002
474,0.0012
475,0.0021
476,0.0014
477,0.0018
478,0.0019
479,0.0016
480,0.002
481,0.0013
482,0.0017
483,0.0012
484,0.0013
485,0.0014
486,0.0011
487,0.0018
488,0.0015
489,0.0013
490,0.0009
491,0.0016
492,0.001
493,0.0013
494,0.001
495,0.0018
496,0.0021
497,0.0021
498,0.0013
499,0.0011
500,0.001
501,0.0012
502,0.0012
503,0.0013
504,0.0016
505,0.0014
506,0.0017
507,0.0013
508,0.0009
509,0.0013
510,0.0009
511,0.0025
512,0.0016
513,0.0014
514,0.0015
515,0.0011
516,0.001
517,0.0013
518,0.0024
519,0.001
520,0.0018
521,0.0009
522,0.0011
523,0.0008
524,0.001
525,0.0016
526,0.0007
527,0.001
528,0.0011
529,0.001
530,0.0006
531,0.0007
532,0.0013
533,0.0014
534,0.0009
535,0.0008
536,0.0011
537,0.0019
538,0.0011
539,0.0012
540,0.0014
541,0.0011
542,0.001
543,0.0012
544,0.0007
545,0.0006
546,0.0006
547,0.0011
548,0.0014
549,0.001
550,0.0012
551,0.0008
552,0.0008
553,0.0011
554,0.0009
555,0.0014
556,0.0011
557,0.0013
558,0.001
559,0.001
560,0.0008
561,0.0006
562,0.0014
563,0.0011
564,0.0006
565,0.0006
566,0.0015
567,0.0013
568,0.0009
569,0.0009
570,0.0007
571,0.0016
572,0.0009
573,0.0006
574,0.0009
575,0.0006
576,0.0007
577,0.0007
578,0.0011
579,0.0008
580,0.0009
581,0.0013
582,0.0006
583,0.0009
584,0.0011
585,0.0007
586,0.0011
587,0.0007
588,0.0007
589,0.0003
590,0.0006
591,0.0012
592,0.001
593,0.001
594,0.0009
595,0.0008
596,0.0004
597,0.001
598,0.0007
599,0.0005
600,0.0003
601,0.0006
602,0.0007
603,0.0004
604,0.0007
605,0.0005
606,0.0009
607,0.0012
608,0.0009
609,0.0008
610,0.0007
611,0.0004
612,0.0004
613,0.0005
614,0.0004
615,0.0007
616,0.0013
617,0.0011
618,0.001
619,0.0005
620,0.0015
621,0.0004
622,0.0006
623,0.0008
624,0.0004
625,0.001
626,0.0011
627,0.0008
628,0.0008
629,0.0008
630,0.0006
631,0.0008
632,0.0005
633,0.0012
634,0.0004
635,0.0006
636,0.0009
637,0.0008
638,0.0011
639,0.0004
640,0.0009
641,0.0005
642,0.0001
643,0.0005
644,0.0004
645,0.0005
646,0.0006
647,0.0004
648,0.0006
649,0.0008
650,0.0005
651,0.0008
652,0.0001
653,0.0004
654,0.0004
655,0.0003
656,0.0007
657,0.0012
658,0.0006
659,0.0008
660,0.0006
661,0.0006
662,0.001
663,0.0004
664,0.0004
665,0.0005
666,0.0006
667,0.0005
668,0.0011
669,0.0004
670,0.0006
671,0.0007
672,0.0004
673,0.0012
674,0.0005
675,0.0004
676,0.0004
677,0.0008
678,0.0004
679,0.0008
680,0.0002
681,0.0008
682,0.0009
683,0.0005
684,0.0004
685,0.0002
686,0.0006
687,0.0004
688,0.0004
689,0.0004
690,0.0008
692,0.0008
693,0.0004
694,0.0003
695,0.0005
696,0.0006
697,0.0005
698,0.001
699,0.0006
700,0.0005
701,0.0006
702,0.0005
704,0.0004
705,0.0003
706,0.0006
707,0.0006
708,0.0002
709,0.0007
710,0.0004
711,0.0001
712,0.0006
713,0.0004
714,0.0005
715,0.0004
716,0.0005
717,0.0003
718,0.0006
719,0.0005
720,0.0004
721,0.0004
722,0.0012
723,0.0005
724,0.0002
725,0.0008
726,0.0006
728,0.0005
729,0.0003
730,0.0004
732,0.0001
733,0.001
734,0.0006
735,0.0004
736,0.0007
737,0.0004
738,0.0005
739,0.0004
740,0.0002
741,0.0005
742,0.0004
743,0.0003
744,0.0003
745,0.0007
746,0.0004
747,0.0002
748,0.0004
749,0.0007
750,0.0004
751,0.0004
752,0.0002
753,0.0004
754,0.0005
755,0.0003
756,0.0001
757,0.0004
758,0.0002
759,0.0002
760,0.0005
761,0.0007
762,0.0002
764,0.0006
765,0.0003
766,0.0002
767,0.0003
768,0.0005
769,0.0001
770,0.0003
771,0.0001
772,0.0004
773,0.0001
774,0.0004
775,0.0003
776,0.0001
777,0.0002
778,0.0001
779,0.0004
780,0.0003
781,0.0002
782,0.0002
783,0.0002
784,0.0002
785,0.0002
786,0.0007
787,0.0002
788,0.0003
789,0.0002
790,0.0003
791,0.0001
792,0.0003
793,0.0002
794,0.0001
795,0.0002
796,0.0003
797,0.0005
798,0.0004
799,0.0003
800,0.0006
801,0.0003
802,0.0002
803,0.0003
804,0.0002
805,0.0004
806,0.0003
808,0.0002
809,0.0004
810,0.0002
811,0.0004
813,0.0001
814,0.0002
815,0.0002
816,0.0003
817,0.0001
818,0.0003
819,0.0002
820,0.0004
821,0.0004
823,0.0001
824,0.001
825,0.0003
826,0.0004
827,0.0002
828,0.0002
829,0.0002
830,0.0003
831,0.0002
832,0.0001
833,0.0001
834,0.0001
836,0.0003
837,0.0002
838,0.0001
839,0.0003
840,0.0002
842,0.0002
843,0.0003
844,0.0002
845,0.0001
846,0.0002
847,0.0002
848,0.0005
849,0.0002
850,0.0004
851,0.0001
852,0.0005
853,0.0003
854,0.0002
855,0.0002
856,0.0002
858,0.0002
861,0.0002
862,0.0001
863,0.0005
864,0.0001
865,0.0002
866,0.0002
867,0.0003
868,0.0001
869,0.0002
870,0.0001
872,0.0001
873,0.0002
874,0.0001
875,0.0001
876,0.0001
877,0.0002
878,0.0001
879,0.0003
880,0.0003
882,0.0003
883,0.0003
887,0.0003
889,0.0004
890,0.0002
891,0.0002
892,0.0002
895,0.0002
896,0.0001
898,0.0002
902,0.0002
903,0.0001
904,0.0003
906,0.0001
907,0.0001
908,0.0001
912,0.0003
913,0.0001
914,0.0001
915,0.0002
916,0.0002
917,0.0002
921,0.0001
924,0.0001
925,0.0003
926,0.0002
928,0.0001
931,0.0002
932,0.0001
933,0.0002
934,0.0001
938,0.0001
939,0.0002
940,0.0001
942,0.0001
944,0.0004
945,0.0001
946,0.0001
948,0.0001
950,0.0001
952,0.0002
953,0.0001
956,0.0002
958,0.0001
960,0.0001
961,0.0002
963,0.0002
967,0.0001
968,0.0001
969,0.0002
971,0.0002
974,0.0001
975,0.0003
976,0.0001
978,0.0001
979,0.0002
982,0.0002
984,0.0003
990,0.0001
991,0.0001
994,0.0001
1003,0.0001
1004,0.0001
1011,0.0001
1012,0.0001
1014,0.0001
1016,0.0002
1018,0.0001
1021,0.0001
1026,0.0001
1028,0.0001
1031,0.0001
1033,0.0001
1035,0.0001
1037,0.0001
1039,0.0001
1040,0.0001
1043,0.0001
1044,0.0001
1045,0.0002
1050,0.0001
1051,0.0001
1075,0.0001
1077,0.0001
1078,0.0001
1080,0.0002
1083,0.0001
1085,0.0001
1089,0.0001
1103,0.0001
1108,0.0001
1160,0.0001
1253,0.0001
