s,"n(s,p,L)"
1,198.4872
2,42.4873
3,15.2234
4,5.7781
5,2.2803
6,0.9332
7,0.4042
8,0.171
9,0.0763
10,0.0352
11,0.018
12,0.0073
13,0.0041
14,0.0014
15,0.0007
16,0.0003
17,0.0001
18,0.0002
23,0.0001
