s,"n(s,p,L)"
1,802.5233
2,180.2152
3,68.1486
4,27.3846
5,11.5423
6,5.0987
7,2.2905
8,1.0626
9,0.4996
10,0.2322
11,0.1125
12,0.0568
13,0.0262
14,0.0129
15,0.0053
16,0.0034
17,0.0019
18,0.0007
19,0.0004
20,0.0004
21,0.0001
