s,"n(s,p,L)"
1,39.6566
2,8.335
3,4.9226
4,3.1827
5,2.1862
6,1.6031
7,1.2242
8,0.9844
9,0.7932
10,0.6659
11,0.5472
12,0.4695
13,0.4151
14,0.3667
15,0.318
16,0.2866
17,0.2592
18,0.2365
19,0.2094
20,0.1873
21,0.1742
22,0.1675
23,0.1572
24,0.1412
25,0.1244
26,0.1172
27,0.1156
28,0.1078
29,0.099
30,0.0895
31,0.0884
32,0.0851
33,0.0802
34,0.0723
35,0.0693
36,0.067
37,0.0579
38,0.0619
39,0.0564
40,0.0528
41,0.0525
42,0.0499
43,0.0449
44,0.0445
45,0.0419
46,0.0409
47,0.0437
48,0.042
49,0.0408
50,0.0367
51,0.034
52,0.0332
53,0.0337
54,0.0335
55,0.033
56,0.0274
57,0.0308
58,0.0296
59,0.0272
60,0.0263
61,0.0234
62,0.026
63,0.0246
64,0.0234
65,0.0231
66,0.0213
67,0.0226
68,0.0198
69,0.0187
70,0.0188
71,0.0209
72,0.018
73,0.0206
74,0.0165
75,0.0171
76,0.0184
77,0.0144
78,0.0167
79,0.0158
80,0.0159
81,0.0164
82,0.0159
83,0.0112
84,0.0125
85,0.0143
86,0.0143
87,0.0139
88,0.0129
89,0.0152
90,0.0142
91,0.0126
92,0.0126
93,0.0137
94,0.0113
95,0.0124
96,0.0116
97,0.0112
98,0.0104
99,0.0093
100,0.011
101,0.0109
102,0.011
103,0.0102
104,0.0095
105,0.0119
106,0.0113
107,0.0092
108,0.0096
109,0.0102
110,0.0117
111,0.0088
112,0.0092
113,0.0091
114,0.0078
115,0.0067
116,0.0077
117,0.008
118,0.0085
119,0.0081
120,0.0077
121,0.0072
122,0.0072
123,0.0068
124,0.0066
125,0.0067
126,0.0072
127,0.0071
128,0.0088
129,0.0081
130,0.0069
131,0.0083
132,0.0059
133,0.0063
134,0.0064
135,0.0063
136,0.0045
137,0.0056
138,0.0061
139,0.0054
140,0.0056
141,0.0061
142,0.0061
143,0.0057
144,0.0066
145,0.0052
146,0.006
147,0.0059
148,0.0051
149,0.0054
150,0.0054
151,0.0068
152,0.005
153,0.0056
154,0.0044
155,0.0052
156,0.005
157,0.0054
158,0.0046
159,0.0053
160,0.0054
161,0.0048
162,0.0052
163,0.0037
164,0.0051
165,0.0049
166,0.0053
167,0.0046
168,0.0052
169,0.0035
170,0.0048
171,0.0048
172,0.0045
173,0.0037
174,0.0034
175,0.0036
176,0.0034
177,0.0035
178,0.0036
179,0.0032
180,0.0031
181,0.0048
182,0.0035
183,0.0041
184,0.0041
185,0.0022
186,0.0032
187,0.004
188,0.0042
189,0.0033
190,0.0038
191,0.0045
192,0.0036
193,0.0035
194,0.0033
195,0.0033
196,0.0032
197,0.0036
198,0.0033
199,0.0046
200,0.0029
201,0.0031
202,0.0027
203,0.0031
204,0.0028
205,0.0036
206,0.0037
207,0.0026
208,0.0032
209,0.0041
210,0.0029
211,0.0035
212,0.0037
213,0.0031
214,0.002
215,0.0026
216,0.0031
217,0.0027
218,0.0018
219,0.0028
220,0.0028
221,0.0024
222,0.0032
223,0.0031
224,0.0034
225,0.0031
226,0.0029
227,0.0033
228,0.0031
229,0.0021
230,0.0023
231,0.0025
232,0.0031
233,0.0028
234,0.0024
235,0.0021
236,0.0022
237,0.0034
238,0.0021
239,0.0029
240,0.002
241,0.0031
242,0.0017
243,0.0021
244,0.0027
245,0.0024
246,0.0029
247,0.0027
248,0.0022
249,0.0022
250,0.0021
251,0.0019
252,0.0025
253,0.002
254,0.0021
255,0.0026
256,0.002
257,0.0024
258,0.0019
259,0.0018
260,0.0014
261,0.0023
262,0.0022
263,0.0018
264,0.0012
265,0.0027
266,0.0017
267,0.0029
268,0.0024
269,0.0018
270,0.0019
271,0.002
272,0.0017
273,0.0012
274,0.0024
275,0.0022
276,0.0017
277,0.0018
278,0.0018
279,0.002
280,0.0017
281,0.0015
282,0.0016
283,0.0012
284,0.0016
285,0.0019
286,0.002
287,0.0015
288,0.0021
289,0.0021
290,0.0018
291,0.0011
292,0.002
293,0.0018
294,0.0013
295,0.0018
296,0.0013
297,0.002
298,0.0022
299,0.0019
300,0.0017
301,0.0009
302,0.0017
303,0.0013
304,0.002
305,0.0012
306,0.0008
307,0.0014
308,0.0019
309,0.0029
310,0.0013
311,0.0016
312,0.0013
313,0.0016
314,0.0014
315,0.0019
316,0.0016
317,0.0015
318,0.0016
319,0.0019
320,0.0016
321,0.0015
322,0.0016
323,0.0013
324,0.0011
325,0.0014
326,0.0015
327,0.002
328,0.0014
329,0.0017
330,0.001
331,0.0011
332,0.0019
333,0.0017
334,0.0014
335,0.0011
336,0.0007
337,0.0013
338,0.0007
339,0.0005
340,0.0012
341,0.0011
342,0.0007
343,0.001
344,0.001
345,0.0012
346,0.001
347,0.0008
348,0.0014
349,0.001
350,0.0009
351,0.0017
352,0.0015
353,0.0013
354,0.0011
355,0.0014
356,0.0019
357,0.0011
358,0.0015
359,0.0007
360,0.0016
361,0.0015
362,0.0013
363,0.0012
364,0.0012
365,0.0008
366,0.0017
367,0.001
368,0.0019
369,0.0016
370,0.002
371,0.0013
372,0.0016
373,0.0012
374,0.0012
375,0.0014
376,0.0014
377,0.0017
378,0.0016
379,0.0021
380,0.001
381,0.0012
382,0.001
383,0.0011
384,0.001
385,0.0016
386,0.0004
387,0.0011
388,0.0009
389,0.0009
390,0.0012
391,0.0008
392,0.001
393,0.0012
394,0.001
395,0.0011
396,0.0008
397,0.0009
398,0.0008
399,0.0008
400,0.001
401,0.0012
402,0.0004
403,0.0016
404,0.001
405,0.0009
406,0.0005
407,0.0014
408,0.0011
409,0.0011
410,0.0009
411,0.0003
412,0.0011
413,0.0006
414,0.0006
415,0.001
416,0.0011
417,0.0008
418,0.0022
419,0.0009
420,0.0017
421,0.001
422,0.0013
423,0.0013
424,0.0008
425,0.001
426,0.0012
427,0.0011
428,0.0008
429,0.0012
430,0.0007
431,0.0006
432,0.0012
433,0.0004
434,0.001
435,0.0009
436,0.0005
437,0.0013
438,0.0013
439,0.0009
440,0.0005
441,0.0009
442,0.0012
443,0.0003
444,0.0008
445,0.0011
446,0.0007
447,0.0012
448,0.0008
449,0.0007
450,0.0018
451,0.0007
452,0.0009
453,0.0008
454,0.001
455,0.0008
456,0.001
457,0.0008
458,0.0008
459,0.0008
460,0.0007
461,0.0009
462,0.001
463,0.0009
464,0.0008
465,0.001
466,0.0009
467,0.0005
468,0.0009
469,0.0006
470,0.0005
471,0.0007
472,0.0005
473,0.0004
474,0.0008
475,0.0009
476,0.001
477,0.0011
478,0.0008
479,0.0008
480,0.0006
481,0.0011
482,0.0005
483,0.0011
484,0.0013
485,0.0009
486,0.0009
487,0.0011
488,0.0006
489,0.0006
490,0.0007
491,0.0007
492,0.0002
493,0.0006
494,0.0008
495,0.001
496,0.0007
497,0.0011
498,0.001
499,0.0009
500,0.001
501,0.0005
502,0.0013
503,0.0012
504,0.0009
505,0.0005
506,0.0008
507,0.0013
508,0.0006
509,0.0006
510,0.0006
511,0.0006
512,0.0008
513,0.001
514,0.0013
515,0.0009
516,0.0006
517,0.0011
518,0.0005
519,0.0009
520,0.0012
521,0.0009
522,0.0007
523,0.0012
524,0.0005
525,0.0004
526,0.0007
527,0.0004
528,0.0007
529,0.0005
530,0.0013
531,0.0009
532,0.0008
533,0.001
534,0.0004
535,0.0008
536,0.0008
537,0.002
538,0.0008
539,0.0008
540,0.0008
541,0.0007
542,0.0009
543,0.0006
544,0.001
545,0.0011
546,0.0005
547,0.0005
548,0.0005
549,0.0006
550,0.0007
551,0.0006
552,0.0014
553,0.0011
554,0.0005
555,0.0004
556,0.0012
557,0.0009
558,0.0008
559,0.0013
560,0.0009
561,0.001
562,0.0004
563,0.0011
564,0.0007
565,0.0005
566,0.0006
567,0.0012
568,0.0008
569,0.0011
570,0.001
571,0.001
572,0.001
573,0.0011
574,0.0003
575,0.0012
576,0.0011
577,0.0009
578,0.0007
579,0.0008
580,0.0013
581,0.0008
582,0.0005
583,0.001
584,0.0011
585,0.0002
586,0.0004
587,0.0005
588,0.0016
589,0.0006
590,0.0009
591,0.0008
592,0.0008
593,0.0008
594,0.0005
595,0.0006
596,0.0007
597,0.0008
598,0.0007
599,0.0007
600,0.0008
601,0.001
602,0.0006
603,0.0007
604,0.0008
605,0.0006
606,0.001
607,0.0005
608,0.0008
609,0.0005
610,0.0007
611,0.0003
612,0.0007
613,0.0015
614,0.0007
615,0.0008
616,0.0007
617,0.0017
618,0.0005
619,0.0008
620,0.0007
621,0.0014
622,0.001
623,0.0009
624,0.0005
625,0.0001
626,0.0005
627,0.0003
628,0.0008
629,0.0012
630,0.0003
631,0.0012
632,0.0009
633,0.0009
634,0.0004
635,0.0009
636,0.0005
637,0.0004
638,0.0007
639,0.001
640,0.0011
641,0.001
642,0.001
643,0.0006
644,0.0009
645,0.0014
646,0.001
647,0.001
648,0.0006
649,0.0006
650,0.0006
651,0.0012
652,0.0005
653,0.0006
654,0.0013
655,0.0005
656,0.0012
657,0.0006
658,0.001
659,0.0007
660,0.001
661,0.0006
662,0.0007
663,0.0009
664,0.0006
665,0.0012
666,0.0003
667,0.0008
668,0.0012
669,0.0004
670,0.0013
671,0.0007
672,0.0006
673,0.0009
674,0.0011
675,0.0005
676,0.0007
677,0.0006
678,0.0016
679,0.0004
680,0.0007
681,0.0008
682,0.0017
683,0.0004
684,0.0007
685,0.0013
686,0.0009
687,0.0005
688,0.0008
689,0.0005
690,0.0006
691,0.0008
692,0.0007
693,0.0004
694,0.0005
695,0.0002
696,0.0007
697,0.0003
698,0.0012
699,0.0006
700,0.0007
701,0.0009
702,0.0012
703,0.0008
704,0.0011
705,0.0008
706,0.0007
707,0.0004
708,0.0003
709,0.0014
710,0.0009
711,0.0007
712,0.0012
713,0.0011
714,0.001
715,0.0008
716,0.001
717,0.0006
718,0.001
719,0.0009
720,0.0007
721,0.0008
722,0.0006
723,0.0009
724,0.0002
725,0.0014
726,0.0011
727,0.0006
728,0.0005
729,0.0007
730,0.0004
731,0.001
732,0.0011
733,0.0009
734,0.0011
735,0.0008
736,0.0008
737,0.0009
738,0.001
739,0.0012
740,0.001
741,0.0006
742,0.0007
743,0.0012
744,0.0009
745,0.0011
746,0.001
747,0.0008
748,0.0008
749,0.0015
750,0.0008
751,0.0014
752,0.0008
753,0.0004
754,0.0007
755,0.0004
756,0.0006
757,0.0003
758,0.0005
759,0.0012
760,0.0009
761,0.0009
762,0.0012
763,0.0008
764,0.0009
765,0.0008
766,0.0007
767,0.0006
768,0.001
769,0.0009
770,0.0004
771,0.0007
772,0.0017
773,0.001
774,0.0012
775,0.0002
776,0.0005
777,0.0009
778,0.0007
779,0.0009
780,0.0011
781,0.0009
782,0.0013
783,0.0006
784,0.0012
785,0.0011
786,0.0005
787,0.0015
788,0.0005
789,0.0012
790,0.0005
791,0.0006
792,0.0009
793,0.0008
794,0.0007
795,0.0011
796,0.0012
797,0.0009
798,0.0015
799,0.0008
800,0.0005
801,0.0009
802,0.0007
803,0.0007
804,0.0008
805,0.0008
806,0.0004
807,0.0013
808,0.0007
809,0.0006
810,0.0012
811,0.0011
812,0.0009
813,0.001
814,0.0008
815,0.001
816,0.0011
817,0.0006
818,0.001
819,0.0011
820,0.0007
821,0.0004
822,0.0008
823,0.0004
824,0.0011
825,0.0005
826,0.0008
827,0.0017
828,0.0007
829,0.001
830,0.0004
831,0.001
832,0.0017
833,0.0012
834,0.0009
835,0.001
836,0.0011
837,0.0006
838,0.0007
839,0.0007
840,0.001
841,0.0011
842,0.0008
843,0.0013
844,0.0008
845,0.0008
846,0.0009
847,0.001
848,0.0008
849,0.001
850,0.0015
851,0.0011
852,0.0009
853,0.0017
854,0.0008
855,0.0002
856,0.0009
857,0.0013
858,0.0004
859,0.0009
860,0.0006
861,0.0007
862,0.0006
863,0.0006
864,0.0013
865,0.0009
866,0.0009
867,0.0006
868,0.001
869,0.0009
870,0.0013
871,0.0016
872,0.0016
873,0.0008
874,0.0012
875,0.0011
876,0.0007
877,0.0008
878,0.001
879,0.0008
880,0.0009
881,0.0012
882,0.0011
883,0.0015
884,0.0011
885,0.001
886,0.0012
887,0.0008
888,0.001
889,0.0008
890,0.0007
891,0.0008
892,0.0007
893,0.0009
894,0.0016
895,0.001
896,0.0007
897,0.0015
898,0.0011
899,0.0008
900,0.0007
901,0.0014
902,0.001
903,0.0011
904,0.001
905,0.0006
906,0.0008
907,0.0013
908,0.0008
909,0.0015
910,0.0011
911,0.0011
912,0.001
913,0.0015
914,0.0011
915,0.0014
916,0.0004
917,0.0007
918,0.0006
919,0.0009
920,0.0008
921,0.0011
922,0.001
923,0.0013
924,0.0009
925,0.0011
926,0.0011
927,0.0013
928,0.0008
929,0.0007
930,0.0011
931,0.0012
932,0.0019
933,0.0012
934,0.0013
935,0.0006
936,0.0013
937,0.0011
938,0.0009
939,0.0008
940,0.0013
941,0.0012
942,0.0013
943,0.0007
944,0.0014
945,0.0007
946,0.0016
947,0.0006
948,0.0005
949,0.0007
950,0.0011
951,0.0005
952,0.001
953,0.001
954,0.001
955,0.0007
956,0.0014
957,0.0013
958,0.0006
959,0.0013
960,0.0008
961,0.0009
962,0.0013
963,0.0011
964,0.0011
965,0.0009
966,0.0011
967,0.0011
968,0.0013
969,0.0017
970,0.0008
971,0.0006
972,0.0013
973,0.0007
974,0.0005
975,0.0009
976,0.0015
977,0.0009
978,0.001
979,0.0011
980,0.001
981,0.0016
982,0.0011
983,0.0005
