s,"n(s,p,L)"
1,693.676
2,120.0129
3,33.638
4,10.0293
5,3.1212
6,0.9926
7,0.3271
8,0.1132
9,0.0405
10,0.0122
11,0.0049
12,0.0013
13,0.0008
14,0.0001
