s,"n(s,p,L)"
1,9.0287
2,2.2162
3,0.9133
4,0.3953
5,0.1816
6,0.0928
7,0.0416
8,0.023
9,0.0126
10,0.0072
11,0.0036
12,0.0018
13,0.001
14,0.0008
15,0.0002
