s,"n(s,p,L)"
269,0.0028
270,0.0037
271,0.0037
272,0.0035
273,0.0035
274,0.0029
275,0.0025
276,0.0039
277,0.0039
278,0.0035
279,0.0036
280,0.0026
281,0.0036
282,0.0039
283,0.0046
284,0.0037
285,0.0028
286,0.0028
287,0.0026
288,0.0047
289,0.0023
290,0.0027
291,0.0027
292,0.0035
293,0.0022
294,0.0029
295,0.0036
296,0.0035
297,0.0033
298,0.0027
299,0.0029
300,0.0032
301,0.0028
302,0.0034
303,0.0051
304,0.0026
305,0.0028
306,0.0019
307,0.0036
308,0.0023
309,0.0033
310,0.0034
311,0.0022
312,0.0023
313,0.0028
314,0.0022
315,0.0036
316,0.0024
317,0.0028
318,0.0031
319,0.0031
320,0.0026
321,0.0029
322,0.0033
323,0.0029
324,0.0026
325,0.0012
326,0.0026
327,0.002
328,0.0028
329,0.003
330,0.0021
331,0.0025
332,0.003
333,0.003
334,0.0028
335,0.0025
336,0.0022
337,0.0021
338,0.0028
339,0.0023
340,0.0027
341,0.0021
342,0.0021
343,0.0028
344,0.0029
345,0.0017
346,0.0025
347,0.0025
348,0.0022
349,0.003
350,0.0034
351,0.0027
352,0.0018
353,0.0029
354,0.003
355,0.0022
356,0.0027
357,0.0014
358,0.0023
359,0.0022
360,0.0016
361,0.0023
362,0.0018
363,0.0035
364,0.0029
365,0.0016
366,0.0028
367,0.0023
368,0.002
369,0.0025
370,0.0017
371,0.0018
372,0.0025
373,0.0018
374,0.0021
375,0.0013
376,0.0025
377,0.002
378,0.0019
379,0.0014
380,0.0015
381,0.0021
382,0.0017
383,0.0019
384,0.0021
385,0.0018
386,0.0028
387,0.0014
388,0.0024
389,0.0022
390,0.0016
391,0.0014
392,0.0021
393,0.0015
394,0.0016
395,0.0022
396,0.002
397,0.0023
398,0.0019
399,0.0017
400,0.0015
401,0.0018
402,0.0013
403,0.0022
404,0.0024
405,0.0024
406,0.0017
407,0.0034
408,0.0011
409,0.0012
410,0.0022
411,0.0023
412,0.0021
413,0.0019
414,0.0019
415,0.0018
416,0.0013
417,0.0017
418,0.0018
419,0.0021
420,0.0018
421,0.0017
422,0.0026
423,0.0014
424,0.0011
425,0.0022
426,0.002
427,0.0014
428,0.0021
429,0.0018
430,0.0015
431,0.0015
432,0.0014
433,0.0027
434,0.0019
435,0.0025
436,0.0017
437,0.0018
438,0.0019
439,0.0016
440,0.002
441,0.0016
442,0.0021
443,0.0021
444,0.0013
445,0.002
446,0.0019
447,0.0017
448,0.002
449,0.0027
450,0.0022
451,0.0012
452,0.0018
453,0.0019
454,0.0018
455,0.001
456,0.0019
457,0.0012
458,0.0015
459,0.0011
460,0.002
461,0.0019
462,0.0014
463,0.0021
464,0.0013
465,0.0013
466,0.0014
467,0.0014
468,0.0021
469,0.002
470,0.0013
471,0.0022
472,0.001
473,0.0008
474,0.0024
475,0.0014
476,0.0017
477,0.0017
478,0.0012
479,0.0023
480,0.0017
481,0.0024
482,0.0011
483,0.0025
484,0.0011
485,0.0021
486,0.0018
487,0.0013
488,0.0022
489,0.0018
490,0.0024
491,0.0019
492,0.0008
493,0.0012
494,0.0016
495,0.0011
496,0.002
497,0.0012
498,0.0012
499,0.0017
500,0.0014
501,0.0013
502,0.0013
503,0.0015
504,0.0016
505,0.0014
506,0.0007
507,0.0011
508,0.0017
509,0.0015
510,0.0012
511,0.0016
512,0.0014
513,0.0013
514,0.0015
515,0.001
516,0.0017
517,0.0021
518,0.0019
519,0.0017
520,0.0019
521,0.0019
522,0.0017
523,0.0011
524,0.0013
525,0.0007
526,0.0009
527,0.0016
528,0.0014
529,0.001
530,0.0016
531,0.0011
532,0.0012
533,0.0018
534,0.0011
535,0.0016
536,0.0017
537,0.0016
538,0.0015
539,0.0013
540,0.0011
541,0.0021
542,0.002
543,0.0021
544,0.0009
545,0.0015
546,0.0015
547,0.0013
548,0.0014
549,0.0014
550,0.0018
551,0.0014
552,0.0013
553,0.0011
554,0.0009
555,0.0016
556,0.0019
557,0.0015
558,0.0014
559,0.0013
560,0.0022
561,0.001
562,0.0015
563,0.0016
564,0.0013
565,0.0012
566,0.0009
567,0.0013
568,0.0018
569,0.0015
570,0.0011
571,0.0012
572,0.0008
573,0.0014
574,0.0013
575,0.0016
576,0.0015
577,0.0013
578,0.001
579,0.0016
580,0.0013
581,0.0008
582,0.001
583,0.001
584,0.0012
585,0.0006
586,0.0011
587,0.0013
588,0.0013
589,0.0013
590,0.0008
591,0.0022
592,0.0013
593,0.0007
594,0.0014
595,0.0011
596,0.0013
597,0.0015
598,0.0013
599,0.0013
600,0.0012
601,0.0009
602,0.0008
603,0.0012
604,0.0009
605,0.0016
606,0.0018
607,0.0012
608,0.0014
609,0.0015
610,0.0009
611,0.0013
612,0.0022
613,0.0012
614,0.0008
615,0.0016
616,0.0012
617,0.0012
618,0.0011
619,0.001
620,0.0012
621,0.0012
622,0.0011
623,0.0014
624,0.0011
625,0.0016
626,0.0013
627,0.0012
628,0.0013
629,0.0013
630,0.001
631,0.001
632,0.0014
633,0.0014
634,0.0013
635,0.0008
636,0.0006
637,0.0012
638,0.0018
639,0.0011
640,0.0012
641,0.0007
642,0.0017
643,0.0005
644,0.0017
645,0.0019
646,0.0011
647,0.0014
648,0.0011
649,0.0012
650,0.0008
651,0.0009
652,0.0013
653,0.0013
654,0.0012
655,0.0019
656,0.0013
657,0.0012
658,0.0013
659,0.0017
660,0.0012
661,0.0013
662,0.0009
663,0.0006
664,0.0008
665,0.0008
666,0.0012
667,0.0014
668,0.0012
669,0.0014
670,0.0019
671,0.0005
672,0.0008
673,0.0008
674,0.0007
675,0.0007
676,0.0014
677,0.0005
678,0.001
679,0.0008
680,0.0008
681,0.0007
682,0.0016
683,0.0013
684,0.0007
685,0.0013
686,0.0014
687,0.0017
688,0.0015
689,0.0013
690,0.0006
691,0.0016
692,0.0008
693,0.0013
694,0.0011
695,0.0008
696,0.0018
697,0.0018
698,0.0014
699,0.001
700,0.0017
701,0.001
702,0.0009
703,0.0004
704,0.001
705,0.0018
706,0.0015
707,0.0015
708,0.0011
709,0.0016
710,0.0014
711,0.0009
712,0.0015
713,0.0012
714,0.0005
715,0.0014
716,0.0009
717,0.0017
718,0.0009
719,0.0011
720,0.0008
721,0.0006
722,0.0013
723,0.0015
724,0.0014
725,0.0019
726,0.0007
727,0.0017
728,0.0016
729,0.0017
730,0.0012
731,0.0009
732,0.0013
733,0.0011
734,0.001
735,0.001
736,0.0017
737,0.0014
738,0.0011
739,0.0019
740,0.0017
741,0.0016
742,0.0013
743,0.0014
744,0.001
745,0.0011
746,0.0012
747,0.0005
748,0.0015
749,0.0018
750,0.0009
751,0.0011
752,0.0013
753,0.0008
754,0.0013
755,0.0011
756,0.0008
757,0.0015
758,0.001
759,0.0012
760,0.001
761,0.0016
762,0.0014
763,0.0014
764,0.0024
765,0.001
766,0.0017
767,0.0009
768,0.0013
769,0.0011
770,0.0012
771,0.0007
772,0.0009
773,0.0012
774,0.0014
775,0.0008
776,0.0011
777,0.0011
778,0.0011
779,0.0011
780,0.0007
781,0.0008
782,0.0016
783,0.0009
784,0.0011
785,0.0011
786,0.0016
787,0.0009
788,0.0012
789,0.0013
790,0.0005
791,0.0015
792,0.0017
793,0.0011
794,0.0013
795,0.0011
796,0.0014
797,0.0012
798,0.0007
799,0.0014
800,0.0009
801,0.0014
802,0.0007
803,0.001
804,0.0016
805,0.0011
806,0.0008
807,0.0012
808,0.0006
809,0.001
810,0.0006
811,0.0011
812,0.0011
813,0.0011
814,0.001
815,0.0011
816,0.0013
817,0.0012
818,0.0008
819,0.001
820,0.0019
821,0.001
822,0.0016
823,0.0015
824,0.001
825,0.0006
826,0.0003
827,0.0008
828,0.0015
829,0.0011
830,0.001
831,0.0006
832,0.001
833,0.0007
834,0.0007
835,0.0016
836,0.0012
837,0.0011
838,0.0015
839,0.0016
840,0.001
841,0.0006
842,0.0012
843,0.0008
844,0.0018
845,0.0012
846,0.0011
847,0.0011
848,0.0007
849,0.001
850,0.0008
851,0.0006
852,0.0014
853,0.0011
854,0.0008
855,0.0009
856,0.0017
857,0.0012
858,0.0014
859,0.0013
860,0.0006
861,0.0012
862,0.0008
863,0.0006
864,0.0009
865,0.0008
866,0.0005
867,0.0008
868,0.0012
869,0.0007
870,0.0009
871,0.0012
872,0.0009
873,0.0013
874,0.0007
875,0.0015
876,0.0007
877,0.0009
878,0.0005
879,0.0008
880,0.0012
881,0.001
882,0.0009
883,0.0011
884,0.0016
885,0.0014
886,0.0008
887,0.0013
888,0.0008
889,0.0009
890,0.001
891,0.001
892,0.0011
893,0.001
894,0.0012
895,0.0014
896,0.0011
897,0.0014
898,0.0015
899,0.001
900,0.0006
901,0.0005
902,0.0012
903,0.0012
904,0.0011
905,0.0008
906,0.0011
907,0.0006
908,0.0009
909,0.0007
910,0.0013
911,0.0009
912,0.0007
913,0.0013
914,0.0016
915,0.001
916,0.001
917,0.0015
918,0.0009
919,0.0012
920,0.001
921,0.0014
922,0.0009
923,0.001
924,0.0011
925,0.0011
926,0.001
927,0.0012
928,0.001
929,0.0012
930,0.0004
931,0.0013
932,0.001
933,0.0006
934,0.0008
935,0.001
936,0.0006
937,0.0007
938,0.0009
939,0.001
940,0.0012
941,0.0012
942,0.0009
943,0.0011
944,0.0007
945,0.0013
946,0.0011
947,0.0009
948,0.0007
949,0.0008
950,0.0007
951,0.0014
952,0.0008
953,0.0011
954,0.0007
955,0.0015
956,0.001
957,0.0011
958,0.0017
959,0.0006
960,0.001
961,0.001
962,0.0011
963,0.0016
964,0.0006
965,0.0007
966,0.0013
967,0.001
968,0.0014
969,0.0014
970,0.001
971,0.0017
972,0.001
973,0.0005
974,0.0011
975,0.0006
976,0.0007
977,0.001
978,0.0012
979,0.0012
980,0.0003
981,0.0012
982,0.0005
983,0.001
984,0.0011
985,0.0011
986,0.0008
987,0.0011
988,0.0007
989,0.0002
990,0.0008
991,0.0007
992,0.0011
993,0.001
994,0.0007
995,0.0012
996,0.0008
997,0.0006
998,0.0014
999,0.0011
1000,0.0012
1001,0.0009
1002,0.0013
1003,0.0011
1004,0.0012
1005,0.0009
1006,0.001
1007,0.0012
1008,0.0007
1009,0.0005
1010,0.0006
1011,0.001
1012,0.0008
1013,0.0008
1014,0.001
1015,0.0012
1016,0.0009
1017,0.0006
1018,0.0004
1019,0.0009
1020,0.0008
1021,0.0006
1022,0.0008
1023,0.0013
1024,0.0011
1025,0.0006
1026,0.0008
1027,0.0005
1028,0.0009
1029,0.001
1030,0.0008
1031,0.0011
1032,0.0008
1033,0.0006
1034,0.0011
1035,0.0011
1036,0.0003
1037,0.0005
1038,0.0006
1039,0.0013
1040,0.001
1041,0.0009
1042,0.001
1043,0.0009
1044,0.0011
1045,0.0013
1046,0.0012
1047,0.0013
1048,0.0008
1049,0.0008
1050,0.0005
1051,0.001
1052,0.0008
1053,0.0005
1054,0.0005
1055,0.0006
1056,0.0004
1057,0.0009
1058,0.0007
1059,0.0005
1060,0.0007
1061,0.0009
1062,0.0006
1063,0.0008
1064,0.0007
1065,0.0015
1066,0.0009
1067,0.0004
1068,0.0004
1069,0.0008
1070,0.0008
1071,0.0007
1072,0.0005
1073,0.0009
1074,0.0009
1075,0.001
1076,0.0013
1077,0.0006
1078,0.0004
1079,0.0009
1080,0.0007
1081,0.0006
1082,0.0009
1083,0.0007
1084,0.0008
1085,0.0008
1086,0.0008
1087,0.0008
1088,0.0009
1089,0.0004
1090,0.0009
1091,0.0009
1092,0.0007
1093,0.0009
1094,0.0008
1095,0.0009
1096,0.001
1097,0.0005
1098,0.0004
1099,0.0005
1100,0.0004
1101,0.0008
1102,0.0005
1103,0.0005
1104,0.0012
1105,0.0002
1106,0.0008
1107,0.0005
1108,0.0006
1109,0.0005
1110,0.0007
1111,0.0008
1112,0.0009
1113,0.0004
1114,0.0004
1115,0.0003
1116,0.0003
1117,0.0001
1118,0.0007
1119,0.0004
1120,0.0011
1121,0.0003
1122,0.0004
1123,0.0012
1124,0.0008
1125,0.0008
1126,0.0005
1127,0.0008
1128,0.0005
1129,0.0011
1130,0.0007
1131,0.0009
1132,0.001
1133,0.0003
1134,0.0008
1135,0.0005
1136,0.0008
1137,0.0006
1138,0.0003
1139,0.0004
1140,0.0006
1141,0.0004
1142,0.0008
1143,0.0005
1144,0.0004
1145,0.0008
1146,0.0007
1147,0.0006
1148,0.0006
1149,0.0005
1150,0.0004
1151,0.0005
1152,0.0009
1153,0.0003
1154,0.0008
1155,0.0007
1156,0.0006
1157,0.0009
1158,0.0003
1159,0.0002
1160,0.0004
1161,0.0003
1162,0.0002
1163,0.0002
1164,0.0005
1165,0.0004
1166,0.0005
1167,0.0005
1168,0.0007
1169,0.0004
1170,0.0005
1171,0.0007
1172,0.0006
1173,0.0004
1174,0.0006
1175,0.0005
1176,0.0006
1177,0.0003
1178,0.0003
1179,0.0004
1180,0.0006
1181,0.0004
1182,0.0002
1183,0.0004
1184,0.0007
1185,0.0003
1186,0.001
1187,0.0008
1188,0.0004
1189,0.0002
1190,0.0001
1191,0.0003
1192,0.0005
1193,0.0003
1194,0.0006
1195,0.0005
1196,0.0003
1197,0.0003
1198,0.0008
1199,0.0003
1200,0.0006
1201,0.0002
1202,0.0004
1203,0.0002
1204,0.0003
1205,0.0006
1206,0.0003
1207,0.0006
1208,0.0003
1209,0.0005
1210,0.0004
1211,0.0004
1212,0.0004
1213,0.0005
1214,0.0006
1215,0.0004
1216,0.0006
1217,0.0001
1218,0.0005
1219,0.0007
1220,0.0004
1221,0.0002
1222,0.0008
1223,0.0003
1224,0.0002
1225,0.0001
1226,0.0003
1227,0.0002
1228,0.0003
1229,0.0004
1230,0.0002
1231,0.0005
1232,0.0002
1233,0.0003
1234,0.0003
1235,0.0002
1236,0.0001
1237,0.0002
1238,0.0003
1239,0.0005
1240,0.0004
1241,0.0002
1242,0.0003
1243,0.0003
1244,0.0001
1245,0.0003
1246,0.0002
1247,0.0002
1248,0.0005
1249,0.0001
1250,0.0005
1251,0.0002
1252,0.0004
1253,0.0004
1255,0.0002
1256,0.0003
1257,0.0003
1259,0.0002
1260,0.0001
1261,0.0004
1262,0.0004
1263,0.0004
1264,0.0002
1265,0.0002
1266,0.0001
1267,0.0001
1268,0.0002
1269,0.0001
1270,0.0001
1271,0.0003
1272,0.0001
1273,0.0001
1274,0.0003
1275,0.0004
1276,0.0001
1277,0.0001
1278,0.0004
1279,0.0001
1281,0.0002
1282,0.0002
1284,0.0002
1285,0.0002
1287,0.0002
1288,0.0001
1291,0.0001
1292,0.0002
1295,0.0003
1296,0.0001
1300,0.0003
1301,0.0005
1303,0.0001
1304,0.0001
1306,0.0003
1307,0.0002
1309,0.0003
1310,0.0001
1312,0.0001
1313,0.0001
1314,0.0002
1315,0.0001
1317,0.0001
1318,0.0001
1319,0.0001
1321,0.0002
1322,0.0001
1325,0.0001
1326,0.0001
1327,0.0001
1331,0.0001
1334,0.0002
1336,0.0001
1338,0.0001
1340,0.0001
1341,0.0002
1344,0.0001
1347,0.0001
1348,0.0001
1354,0.0002
1356,0.0002
1360,0.0002
1373,0.0001
1380,0.0001
1381,0.0001
1434,0.0001
