s,"n(s,p,L)"
222,0.0026
223,0.002
224,0.0014
225,0.0007
226,0.0021
227,0.002
228,0.0017
229,0.0019
230,0.002
231,0.0024
232,0.0022
233,0.0013
234,0.0021
235,0.0019
236,0.0022
237,0.0017
238,0.0013
239,0.0019
240,0.0017
241,0.0019
242,0.0018
243,0.0017
244,0.0022
245,0.0018
246,0.0014
247,0.0011
248,0.0011
249,0.002
250,0.0012
251,0.0016
252,0.0017
253,0.0015
254,0.002
255,0.0019
256,0.0019
257,0.0021
258,0.0016
259,0.0022
260,0.0022
261,0.0014
262,0.0013
263,0.0004
264,0.0017
265,0.0017
266,0.0011
267,0.0016
268,0.001
269,0.0014
270,0.0017
271,0.0014
272,0.0011
273,0.0011
274,0.0012
275,0.0015
276,0.0011
277,0.0017
278,0.0016
279,0.001
280,0.0015
281,0.0009
282,0.0011
283,0.0013
284,0.0008
285,0.0013
286,0.0009
287,0.0007
288,0.0009
289,0.0007
290,0.0012
291,0.0011
292,0.0016
293,0.0012
294,0.0011
295,0.0013
296,0.0013
297,0.0008
298,0.0006
299,0.0013
300,0.0008
301,0.0016
302,0.001
303,0.0008
304,0.0014
305,0.0011
306,0.0013
307,0.0003
308,0.0019
309,0.0014
310,0.0013
311,0.001
312,0.001
313,0.0009
314,0.0011
315,0.0013
316,0.0002
317,0.001
318,0.0012
319,0.0006
320,0.0019
321,0.0018
322,0.001
323,0.0006
324,0.0007
325,0.0015
326,0.001
327,0.0012
328,0.0013
329,0.0007
330,0.0009
331,0.0021
332,0.0009
333,0.0015
334,0.0006
335,0.0016
336,0.0014
337,0.0009
338,0.0012
339,0.001
340,0.0011
341,0.0011
342,0.0008
343,0.0007
344,0.0011
345,0.0012
346,0.0008
347,0.0009
348,0.0009
349,0.0013
350,0.0012
351,0.0008
352,0.0006
353,0.0006
354,0.001
355,0.0005
356,0.0011
357,0.0007
358,0.0013
359,0.0004
360,0.0007
361,0.0013
362,0.0012
363,0.0004
364,0.0006
365,0.0009
366,0.0006
367,0.0005
368,0.0008
369,0.0005
370,0.0011
371,0.0012
372,0.0008
373,0.0009
374,0.0008
375,0.0011
376,0.0007
377,0.0003
378,0.0004
379,0.0007
380,0.0007
381,0.0008
382,0.0006
383,0.0005
384,0.0007
385,0.0008
386,0.0004
387,0.0004
388,0.0004
389,0.0004
390,0.0008
391,0.0005
392,0.0006
393,0.0009
394,0.0008
395,0.0006
396,0.0008
397,0.0008
398,0.0006
399,0.0007
400,0.0009
401,0.0005
402,0.001
403,0.0004
404,0.0013
405,0.0012
406,0.0004
407,0.0008
408,0.0006
409,0.0006
410,0.0003
411,0.0013
412,0.0008
413,0.0007
414,0.0004
415,0.0005
416,0.0005
417,0.0012
418,0.0007
419,0.0011
420,0.0008
421,0.0008
422,0.0006
423,0.001
424,0.0006
425,0.0007
426,0.0008
427,0.0009
428,0.0013
429,0.0013
430,0.0006
431,0.0006
432,0.0011
433,0.0002
434,0.0003
435,0.0006
436,0.001
437,0.001
438,0.0004
439,0.0006
440,0.0008
441,0.0009
442,0.0009
443,0.001
444,0.0006
445,0.0011
446,0.0006
447,0.0009
448,0.0007
449,0.0006
450,0.0003
451,0.0004
452,0.0012
453,0.0005
454,0.001
455,0.0006
456,0.0006
457,0.0007
458,0.0009
459,0.001
460,0.0003
461,0.0004
462,0.0004
463,0.0003
464,0.0006
465,0.0004
466,0.0008
467,0.0009
468,0.0005
469,0.0005
470,0.0005
471,0.001
472,0.0002
474,0.0005
475,0.0007
476,0.0002
477,0.0003
478,0.0004
479,0.0007
480,0.0006
481,0.0004
482,0.0008
483,0.0007
484,0.0003
485,0.0004
486,0.0007
487,0.0008
488,0.0004
489,0.0002
490,0.0003
491,0.0006
492,0.0008
493,0.0004
494,0.0007
495,0.0006
496,0.0007
497,0.0006
498,0.0004
499,0.0005
500,0.0003
501,0.001
502,0.0004
503,0.0003
504,0.0005
505,0.0005
506,0.0008
507,0.0004
508,0.0006
509,0.0005
510,0.0004
511,0.0003
512,0.0008
513,0.0007
514,0.0005
515,0.0004
516,0.0008
517,0.0006
518,0.0004
519,0.0002
520,0.0004
521,0.0005
522,0.0003
523,0.0005
524,0.0003
525,0.0006
526,0.0005
527,0.0002
528,0.0006
529,0.0007
530,0.0004
531,0.0005
532,0.0007
533,0.0005
534,0.0005
535,0.0003
536,0.0004
537,0.0003
538,0.0006
539,0.0005
540,0.0003
541,0.0005
542,0.0011
543,0.0003
544,0.0003
545,0.0008
546,0.0003
547,0.0005
548,0.001
549,0.0006
550,0.0008
551,0.0004
552,0.0004
553,0.0003
554,0.0003
555,0.0004
556,0.0006
557,0.0006
558,0.0005
559,0.0003
560,0.0002
561,0.0006
562,0.0009
563,0.0005
564,0.0004
565,0.0009
566,0.0006
567,0.0005
568,0.0006
569,0.0006
570,0.0006
571,0.0008
572,0.0003
573,0.0006
574,0.0003
575,0.0005
576,0.0006
577,0.0005
578,0.0003
579,0.0003
580,0.0006
581,0.0008
582,0.0008
583,0.0004
584,0.0008
585,0.0005
586,0.0002
587,0.0005
588,0.0004
589,0.0005
590,0.0006
591,0.0007
592,0.0003
593,0.0008
594,0.0004
595,0.0003
596,0.0005
597,0.0003
598,0.0006
599,0.0004
600,0.0007
601,0.0004
602,0.0005
603,0.0003
604,0.0004
605,0.0007
606,0.0003
607,0.0005
608,0.0003
609,0.0005
610,0.0005
611,0.0005
612,0.0003
613,0.0005
614,0.0005
615,0.0012
616,0.0004
617,0.0006
618,0.0006
619,0.0008
620,0.0002
621,0.0005
622,0.0006
623,0.0006
624,0.0008
625,0.0007
626,0.0004
627,0.0004
628,0.0006
629,0.0009
630,0.0009
631,0.0008
632,0.0004
633,0.0008
634,0.0004
635,0.0005
636,0.0004
637,0.0005
638,0.0007
639,0.0003
640,0.0007
641,0.0003
642,0.0001
643,0.0006
644,0.0003
645,0.0006
646,0.0008
647,0.0007
648,0.0005
649,0.001
650,0.0002
651,0.0005
652,0.0004
653,0.0007
654,0.0005
655,0.0008
656,0.0004
657,0.0006
658,0.0008
659,0.0005
660,0.0008
661,0.0006
662,0.0006
663,0.0006
664,0.0005
665,0.0008
666,0.0003
667,0.0008
668,0.0004
669,0.0002
670,0.0002
671,0.0007
672,0.0007
673,0.0006
674,0.0003
675,0.0003
676,0.0004
677,0.0005
678,0.0004
679,0.0005
680,0.0004
681,0.0007
682,0.0005
683,0.0004
684,0.0008
685,0.0006
686,0.0005
687,0.0006
688,0.0009
689,0.0003
690,0.0005
692,0.0006
693,0.0005
694,0.0001
695,0.0007
696,0.0009
697,0.0004
698,0.0004
699,0.0009
700,0.0007
701,0.0007
702,0.0004
703,0.0006
704,0.0004
705,0.0007
706,0.0003
707,0.0004
708,0.0008
709,0.0003
710,0.0005
711,0.0002
712,0.0006
713,0.0001
714,0.0003
715,0.0004
716,0.0007
717,0.0006
718,0.0008
719,0.0004
720,0.0004
721,0.0001
722,0.0007
723,0.0006
724,0.0001
725,0.0009
726,0.0004
727,0.0003
728,0.0006
729,0.0004
730,0.0004
731,0.0007
732,0.0003
733,0.0004
734,0.0009
735,0.0008
736,0.0002
737,0.0008
738,0.001
739,0.0003
740,0.0007
741,0.0007
742,0.0006
743,0.0008
744,0.0004
745,0.0005
746,0.0006
747,0.0008
748,0.0004
749,0.0002
750,0.0008
751,0.0002
752,0.0007
753,0.0008
754,0.0004
755,0.0004
756,0.0004
757,0.0007
758,0.0004
759,0.0004
760,0.0004
761,0.0006
762,0.0007
763,0.0007
764,0.0006
765,0.0004
766,0.0008
767,0.0006
768,0.0007
769,0.0006
770,0.0008
771,0.0005
772,0.0003
773,0.0004
774,0.0007
775,0.0006
776,0.001
777,0.0003
778,0.0005
779,0.0008
780,0.0011
781,0.0006
782,0.0005
783,0.0003
784,0.0004
785,0.001
786,0.0006
787,0.0008
788,0.0003
789,0.0006
790,0.0004
791,0.0008
792,0.0008
793,0.0003
794,0.001
795,0.0006
796,0.0002
797,0.0008
798,0.0004
799,0.0002
800,0.0006
801,0.0006
802,0.0004
803,0.0003
804,0.0003
805,0.0007
806,0.0007
807,0.001
808,0.0005
809,0.0009
810,0.0005
811,0.0006
812,0.0008
813,0.0007
814,0.0005
815,0.0004
816,0.0004
817,0.0006
818,0.0005
819,0.0007
820,0.0006
821,0.0006
822,0.0002
823,0.0005
824,0.0002
825,0.0005
826,0.0004
827,0.0004
828,0.0004
829,0.0011
830,0.0005
831,0.0007
832,0.0006
833,0.0005
834,0.0011
835,0.0005
836,0.0006
837,0.0009
838,0.0006
839,0.0004
840,0.0008
841,0.0005
842,0.0003
843,0.0007
844,0.0005
845,0.0011
846,0.0003
847,0.0003
848,0.0006
849,0.0006
850,0.0009
851,0.0007
852,0.0006
853,0.0008
854,0.0003
855,0.0004
856,0.0007
857,0.0004
858,0.0008
859,0.0005
860,0.0005
861,0.0009
862,0.0002
863,0.0006
864,0.0006
865,0.0007
866,0.0006
867,0.0009
868,0.0007
869,0.0007
870,0.0007
871,0.0009
872,0.0005
873,0.0003
874,0.001
875,0.0009
876,0.0004
877,0.0008
878,0.0003
879,0.0006
880,0.0011
881,0.0007
882,0.0007
883,0.0006
884,0.0003
885,0.0007
886,0.0003
887,0.0012
888,0.0003
889,0.0003
890,0.0008
891,0.0006
892,0.0006
893,0.0004
894,0.0003
895,0.0007
896,0.0007
897,0.0009
898,0.0009
899,0.0002
900,0.0006
901,0.0005
902,0.0007
903,0.0012
904,0.0006
905,0.001
906,0.0007
907,0.0006
908,0.0006
909,0.0006
910,0.0002
911,0.0012
912,0.0007
913,0.0009
914,0.001
915,0.0012
916,0.0006
917,0.0008
918,0.001
919,0.0006
920,0.0006
921,0.0009
922,0.0015
923,0.0009
924,0.0008
925,0.0007
926,0.0005
927,0.0009
928,0.0006
929,0.0005
930,0.0012
931,0.0007
932,0.0007
933,0.0012
934,0.0007
935,0.0006
936,0.0012
937,0.0011
938,0.0011
939,0.0005
940,0.0008
941,0.0009
942,0.0007
943,0.0011
944,0.0011
945,0.0004
946,0.0007
947,0.0007
948,0.0002
949,0.001
950,0.0004
951,0.0014
952,0.0005
953,0.0012
954,0.0009
955,0.0006
956,0.0006
957,0.0005
958,0.0008
959,0.0008
960,0.0006
961,0.0005
962,0.0007
963,0.001
964,0.0011
965,0.0006
966,0.0004
967,0.0008
968,0.0004
969,0.0007
970,0.0011
971,0.0005
972,0.0012
973,0.0005
974,0.0012
975,0.001
976,0.0011
977,0.0012
978,0.0007
979,0.0008
980,0.0007
981,0.0008
982,0.001
983,0.0009
984,0.001
985,0.0016
986,0.0011
987,0.0007
988,0.0007
989,0.0012
990,0.0008
991,0.001
992,0.0006
993,0.0004
994,0.0007
995,0.0009
996,0.001
997,0.0015
998,0.001
999,0.0006
1000,0.0014
1001,0.0008
1002,0.0013
1003,0.0011
1004,0.0008
1005,0.001
1006,0.001
1007,0.0012
1008,0.0012
1009,0.0009
1010,0.0007
1011,0.0012
1012,0.0009
1013,0.0004
1014,0.0005
1015,0.001
1016,0.0012
1017,0.0012
1018,0.0012
1019,0.0013
1020,0.0011
1021,0.0007
1022,0.001
1023,0.0012
1024,0.001
1025,0.0009
1026,0.0008
1027,0.0007
1028,0.0011
1029,0.0016
1030,0.0018
1031,0.0008
1032,0.0013
1033,0.001
1034,0.0011
1035,0.001
1036,0.001
1037,0.001
1038,0.0011
1039,0.0008
1040,0.0007
1041,0.0012
1042,0.0003
1043,0.001
1044,0.0009
1045,0.0011
1046,0.0013
1047,0.0005
1048,0.0008
1049,0.0008
1050,0.0012
1051,0.001
1052,0.0009
1053,0.0007
1054,0.0012
1055,0.001
1056,0.0004
1057,0.0015
1058,0.0013
1059,0.0014
1060,0.0014
1061,0.0007
1062,0.0007
1063,0.0013
1064,0.0008
1065,0.0015
1066,0.0008
1067,0.0013
1068,0.0016
1069,0.0013
1070,0.0005
1071,0.0015
1072,0.002
1073,0.0008
1074,0.0019
1075,0.0013
1076,0.0013
1077,0.0011
1078,0.0009
1079,0.0011
1080,0.0011
1081,0.0015
1082,0.0014
1083,0.0012
1084,0.001
1085,0.0008
1086,0.0011
1087,0.0012
1088,0.0009
1089,0.0012
1090,0.0009
1091,0.001
1092,0.0015
1093,0.0011
1094,0.0013
1095,0.0011
1096,0.0012
1097,0.0012
1098,0.0009
1099,0.0006
1100,0.0018
1101,0.0005
1102,0.0005
1103,0.0017
1104,0.0018
1105,0.0015
1106,0.0011
1107,0.0012
1108,0.0014
1109,0.0014
1110,0.0007
1111,0.0011
1112,0.001
1113,0.0011
1114,0.0019
1115,0.0016
1116,0.001
1117,0.0018
1118,0.0016
1119,0.0015
1120,0.0013
1121,0.0008
1122,0.0009
1123,0.0015
1124,0.0013
1125,0.002
1126,0.0014
1127,0.001
1128,0.0017
1129,0.0012
1130,0.0006
1131,0.0008
1132,0.001
1133,0.0013
1134,0.0013
1135,0.0012
1136,0.0009
1137,0.0009
1138,0.0017
1139,0.0021
1140,0.0008
1141,0.0016
1142,0.001
1143,0.0017
1144,0.0009
1145,0.0018
1146,0.0017
1147,0.0012
1148,0.001
1149,0.0011
1150,0.0022
1151,0.0016
1152,0.0014
1153,0.0012
1154,0.002
1155,0.0015
1156,0.0014
1157,0.002
1158,0.0019
1159,0.0016
1160,0.0014
1161,0.0013
1162,0.0018
1163,0.0012
1164,0.0013
1165,0.0011
1166,0.0009
1167,0.0013
1168,0.0009
1169,0.0019
1170,0.002
1171,0.0008
1172,0.0014
1173,0.002
1174,0.0012
1175,0.0016
1176,0.0018
1177,0.0009
1178,0.0014
1179,0.0018
1180,0.0026
1181,0.0011
1182,0.0023
1183,0.0011
1184,0.0017
1185,0.0016
1186,0.0011
1187,0.0022
1188,0.0021
1189,0.0016
1190,0.0022
1191,0.002
1192,0.0011
1193,0.0022
1194,0.0017
1195,0.0014
1196,0.0023
1197,0.0013
1198,0.0016
1199,0.0016
1200,0.002
1201,0.0012
1202,0.0019
1203,0.0011
1204,0.0017
1205,0.0025
1206,0.0019
1207,0.0025
1208,0.0013
1209,0.0023
1210,0.0016
1211,0.0024
1212,0.0013
1213,0.0021
1214,0.0018
1215,0.002
1216,0.0015
1217,0.0015
1218,0.0014
1219,0.0019
1220,0.0017
1221,0.0019
1222,0.0022
1223,0.002
1224,0.0019
1225,0.0012
1226,0.0011
1227,0.0021
1228,0.003
1229,0.0017
1230,0.0015
1231,0.0021
1232,0.0018
1233,0.0016
1234,0.0021
1235,0.0021
1236,0.0026
1237,0.0024
1238,0.0017
1239,0.0018
1240,0.0018
1241,0.0015
1242,0.0015
1243,0.0017
1244,0.0021
1245,0.0032
1246,0.0021
1247,0.0015
1248,0.0024
1249,0.0017
1250,0.0021
1251,0.0016
1252,0.0024
1253,0.0012
1254,0.0026
1255,0.0023
1256,0.0014
1257,0.0024
1258,0.0026
1259,0.0012
1260,0.0011
1261,0.002
1262,0.0012
1263,0.0019
1264,0.0015
1265,0.0018
1266,0.0014
1267,0.0027
1268,0.0022
1269,0.0024
1270,0.002
1271,0.0023
1272,0.0019
1273,0.0019
1274,0.002
1275,0.0014
1276,0.0019
1277,0.0031
1278,0.0023
1279,0.0016
1280,0.0015
1281,0.0013
1282,0.0007
1283,0.0024
1284,0.0022
1285,0.0022
1286,0.0011
1287,0.002
1288,0.0027
1289,0.002
1290,0.0025
1291,0.0018
1292,0.0019
1293,0.0022
1294,0.0019
1295,0.0024
1296,0.0025
1297,0.0024
1298,0.0019
1299,0.0013
1300,0.0029
1301,0.0027
1302,0.0012
1303,0.003
1304,0.0024
1305,0.0016
1306,0.0019
1307,0.0021
1308,0.0018
1309,0.0021
1310,0.0025
1311,0.0021
1312,0.001
1313,0.0023
1314,0.0019
1315,0.002
1316,0.0032
1317,0.0023
1318,0.003
1319,0.0019
1320,0.002
1321,0.0021
1322,0.002
1323,0.0017
1324,0.0016
1325,0.0017
1326,0.0023
1327,0.0024
1328,0.0023
1329,0.0023
1330,0.0019
1331,0.002
1332,0.0015
1333,0.0016
1334,0.0018
1335,0.0023
1336,0.0016
1337,0.0022
1338,0.0017
1339,0.002
1340,0.0022
1341,0.0027
1342,0.0019
1343,0.0021
1344,0.0017
1345,0.0028
1346,0.0014
1347,0.0017
1348,0.0014
1349,0.0025
1350,0.0018
1351,0.0018
1352,0.0017
1353,0.0014
1354,0.002
1355,0.0029
1356,0.0015
1357,0.0009
1358,0.0021
1359,0.0015
1360,0.0016
1361,0.0012
1362,0.0021
1363,0.0015
1364,0.0019
1365,0.0018
1366,0.0019
1367,0.0016
1368,0.0017
1369,0.0019
1370,0.0019
1371,0.0017
1372,0.0015
1373,0.0017
1374,0.0015
1375,0.0021
1376,0.0016
1377,0.0012
1378,0.0014
1379,0.0024
1380,0.0016
1381,0.0019
1382,0.0011
1383,0.0013
1384,0.0016
1385,0.0022
1386,0.0016
1387,0.0017
1388,0.0019
1389,0.0014
1390,0.0013
1391,0.0019
1392,0.0008
1393,0.0017
1394,0.0016
1395,0.0011
1396,0.0016
1397,0.0014
1398,0.0013
1399,0.0013
1400,0.0014
1401,0.0019
1402,0.0016
1403,0.0013
1404,0.0012
1405,0.001
1406,0.001
1407,0.0015
1408,0.0013
1409,0.0007
1410,0.0013
1411,0.002
1412,0.0012
1413,0.0013
1414,0.0014
1415,0.0015
1416,0.0013
1417,0.0013
1418,0.0017
1419,0.0011
1420,0.0017
1421,0.0014
1422,0.0014
1423,0.0014
1424,0.0015
1425,0.0013
1426,0.0009
1427,0.0015
1428,0.0007
1429,0.0007
1430,0.0008
1431,0.0014
1432,0.001
1433,0.0009
1434,0.0012
1435,0.0011
1436,0.0007
1437,0.0008
1438,0.0012
1439,0.0011
1440,0.0012
1441,0.0016
1442,0.0009
1443,0.0012
1444,0.0006
1445,0.0006
1446,0.0015
1447,0.001
1448,0.0011
1449,0.0005
1450,0.0005
1451,0.0006
1452,0.0005
1453,0.0003
1454,0.0006
1455,0.0009
1456,0.0008
1457,0.0003
1458,0.0007
1459,0.0003
1460,0.0004
1461,0.0003
1462,0.0008
1463,0.0009
1464,0.0005
1465,0.0003
1466,0.0004
1467,0.0004
1468,0.0003
1469,0.0004
1470,0.0003
1471,0.0002
1472,0.0005
1473,0.0004
1474,0.0006
1475,0.0005
1476,0.0002
1477,0.0002
1478,0.0003
1479,0.0005
1480,0.0001
1481,0.0004
1482,0.0004
1483,0.0003
1484,0.0001
1485,0.0002
1487,0.0001
1488,0.0002
1489,0.0002
1490,0.0003
1491,0.0004
1492,0.0002
1493,0.0001
1496,0.0006
1497,0.0001
1498,0.0002
1499,0.0001
1500,0.0001
1501,0.0002
1502,0.0003
1503,0.0003
1504,0.0001
1505,0.0002
1507,0.0001
1508,0.0001
1510,0.0001
1517,0.0001
1519,0.0001
1523,0.0001
1526,0.0001
1529,0.0001
1530,0.0001
1547,0.0001
1548,0.0001
