s,"n(s,p,L)"
1,749.2255
2,146.5838
3,47.0908
4,16.05
5,5.7436
6,2.1608
7,0.8269
8,0.3214
9,0.1243
10,0.0518
11,0.0212
12,0.0089
13,0.0038
14,0.0019
15,0.0007
16,0.0002
17,0.0001
18,0.0001
