s,"n(s,p,L)"
1,8.3893
2,1.6933
3,0.5648
4,0.2007
5,0.0727
6,0.0279
7,0.0112
8,0.0048
9,0.0022
10,0.0013
11,0.0005
12,0.0001
13,0.0001
14,0.0001
