s,"n(s,p,L)"
1,9.0355
2,2.4352
3,1.1573
4,0.5793
5,0.2955
6,0.1622
7,0.0888
8,0.054
9,0.0325
10,0.018
11,0.0088
12,0.0065
13,0.0042
14,0.0022
15,0.0022
16,0.0007
17,0.0005
18,0.0007
19,0.0002
21,0.0001
22,0.0001
