s,"n(s,p,L)"
1,8.7426
2,1.9203
3,0.6962
4,0.2771
5,0.1102
6,0.0513
7,0.0228
8,0.0091
9,0.0045
10,0.0026
11,0.0006
12,0.0003
13,0.0003
14,0.0002
