s,"n(s,p,L)"
1,174.1858
2,29.9881
3,8.3421
4,2.439
5,0.7602
6,0.2515
7,0.0791
8,0.0279
9,0.0073
10,0.0036
11,0.0013
12,0.0004
13,0.0001
