s,"n(s,p,L)"
1,8.601
2,1.8075
3,0.6418
4,0.2369
5,0.0976
6,0.0401
7,0.0154
8,0.0083
9,0.0029
10,0.0012
11,0.0008
12,0.0002
13,0.0001
14,0.0001
15,0.0001
