s,"n(s,p,L)"
296,0.0019
297,0.0017
298,0.0024
299,0.0029
300,0.0017
301,0.0018
302,0.0029
303,0.0024
304,0.0018
305,0.0011
306,0.0019
307,0.0016
308,0.0011
309,0.0017
310,0.002
311,0.0016
312,0.0019
313,0.0019
314,0.0018
315,0.0019
316,0.002
317,0.001
318,0.0014
319,0.0014
320,0.0021
321,0.0013
322,0.0021
323,0.0018
324,0.0015
325,0.0014
326,0.0019
327,0.0021
328,0.0014
329,0.0011
330,0.0015
331,0.002
332,0.0018
333,0.0016
334,0.0012
335,0.001
336,0.0019
337,0.0014
338,0.0016
339,0.0009
340,0.0014
341,0.0008
342,0.001
343,0.001
344,0.0013
345,0.0012
346,0.0013
347,0.0017
348,0.0012
349,0.0018
350,0.0014
351,0.0019
352,0.0012
353,0.0011
354,0.0011
355,0.0014
356,0.0014
357,0.0011
358,0.001
359,0.0012
360,0.0017
361,0.0006
362,0.0006
363,0.0011
364,0.0013
365,0.0012
366,0.0011
367,0.0008
368,0.0011
369,0.0011
370,0.0005
371,0.0015
372,0.0008
373,0.001
374,0.0004
375,0.0008
376,0.0008
377,0.0004
378,0.0013
379,0.0007
380,0.0011
381,0.0008
382,0.0014
383,0.0004
384,0.001
385,0.0006
386,0.0011
387,0.0008
388,0.0006
389,0.0004
390,0.0008
391,0.0006
392,0.0012
393,0.0005
394,0.001
395,0.0011
396,0.0005
397,0.0004
398,0.0009
399,0.0012
400,0.0006
401,0.001
402,0.0006
403,0.0005
404,0.0005
405,0.0005
406,0.0008
407,0.0004
408,0.0006
409,0.0008
410,0.0002
411,0.0006
412,0.0006
413,0.0004
414,0.0004
415,0.0003
416,0.0006
417,0.0006
418,0.0006
419,0.0007
420,0.0007
421,0.0005
422,0.0008
423,0.0006
424,0.0007
425,0.0003
426,0.0009
427,0.0005
428,0.0004
429,0.0002
430,0.0003
431,0.0004
432,0.0004
433,0.0004
434,0.0005
435,0.0005
436,0.0004
437,0.0005
438,0.0004
439,0.0004
440,0.0004
441,0.0004
442,0.0005
443,0.0007
444,0.0001
445,0.0003
446,0.0003
447,0.0005
448,0.0005
449,0.0002
450,0.0001
451,0.0004
452,0.0004
453,0.0003
454,0.0005
455,0.0003
456,0.0006
457,0.0003
458,0.0004
459,0.0006
460,0.0004
461,0.0002
462,0.0004
463,0.0004
464,0.0004
465,0.0007
466,0.0004
467,0.0006
468,0.0001
469,0.0006
470,0.0001
471,0.0001
472,0.0005
473,0.0004
474,0.0004
475,0.0006
476,0.0001
477,0.0002
478,0.0006
479,0.0002
480,0.0003
481,0.0007
482,0.0001
483,0.0001
484,0.0005
485,0.0001
486,0.0003
487,0.0002
488,0.0003
489,0.0005
490,0.0004
491,0.0001
492,0.0002
494,0.0001
495,0.0002
496,0.0004
497,0.0001
498,0.0002
499,0.0004
500,0.0003
501,0.0005
502,0.0002
503,0.0003
504,0.0001
505,0.0002
506,0.0005
507,0.0003
508,0.0002
509,0.0001
511,0.0001
512,0.0003
513,0.0003
514,0.0004
515,0.0003
516,0.0003
517,0.0001
519,0.0004
520,0.0004
522,0.0002
524,0.0003
525,0.0001
526,0.0003
527,0.0001
528,0.0001
530,0.0002
531,0.0001
535,0.0002
536,0.0002
537,0.0001
538,0.0002
539,0.0001
540,0.0002
541,0.0001
543,0.0001
544,0.0001
545,0.0002
547,0.0003
548,0.0002
549,0.0002
550,0.0001
554,0.0002
560,0.0002
562,0.0001
563,0.0002
564,0.0003
565,0.0001
566,0.0003
567,0.0002
569,0.0001
571,0.0003
572,0.0002
574,0.0002
576,0.0002
577,0.0002
578,0.0001
579,0.0002
580,0.0002
581,0.0002
582,0.0003
583,0.0003
584,0.0002
585,0.0001
588,0.0001
590,0.0002
591,0.0001
592,0.0002
595,0.0003
596,0.0001
597,0.0001
598,0.0002
601,0.0001
604,0.0003
605,0.0002
608,0.0003
610,0.0003
611,0.0003
614,0.0002
615,0.0002
616,0.0002
617,0.0003
619,0.0001
620,0.0002
622,0.0001
626,0.0001
627,0.0002
629,0.0001
631,0.0001
633,0.0001
634,0.0001
635,0.0001
636,0.0001
638,0.0002
640,0.0001
642,0.0001
650,0.0002
652,0.0001
654,0.0003
656,0.0001
659,0.0001
668,0.0001
676,0.0001
678,0.0001
689,0.0002
694,0.0001
700,0.0001
702,0.0001
720,0.0001
723,0.0001
734,0.0001
743,0.0001
744,0.0001
748,0.0001
751,0.0001
754,0.0001
778,0.0001
783,0.0001
794,0.0001
797,0.0001
827,0.0001
830,0.0001
851,0.0001
