s,"n(s,p,L)"
1,188.4459
2,36.6159
3,11.653
4,3.919
5,1.3818
6,0.5228
7,0.2036
8,0.0729
9,0.0288
10,0.0116
11,0.0063
12,0.0024
13,0.0008
14,0.0003
17,0.0001
