s,"n(s,p,L)"
1505,0.0028
1506,0.0028
1507,0.0033
1508,0.0026
1509,0.0031
1510,0.0036
1511,0.0023
1512,0.0025
1513,0.0029
1514,0.0022
1515,0.0021
1516,0.0017
1517,0.0022
1518,0.0025
1519,0.0036
1520,0.0023
1521,0.0029
1522,0.002
1523,0.0023
1524,0.0021
1525,0.0021
1526,0.0028
1527,0.0023
1528,0.0023
1529,0.002
1530,0.0014
1531,0.0019
1532,0.0019
1533,0.0019
1534,0.0013
1535,0.0012
1536,0.0017
1537,0.0014
1538,0.0019
1539,0.0009
1540,0.0019
1541,0.0011
1542,0.0009
1543,0.0013
1544,0.0016
1545,0.0013
1546,0.0014
1547,0.0005
1548,0.0013
1549,0.0011
1550,0.0011
1551,0.001
1552,0.0008
1553,0.0008
1554,0.0011
1555,0.0009
1556,0.001
1557,0.0003
1558,0.001
1559,0.001
1560,0.0004
1561,0.0009
1562,0.0009
1563,0.001
1564,0.0006
1565,0.0013
1566,0.0009
1567,0.0001
1568,0.0003
1569,0.001
1570,0.0007
1571,0.0005
1572,0.0003
1573,0.0007
1574,0.0005
1575,0.0002
1576,0.0003
1577,0.0008
1578,0.0004
1579,0.0002
1580,0.0003
1581,0.0003
1582,0.0002
1583,0.0001
1584,0.0004
1585,0.0004
1586,0.0002
1587,0.0004
1588,0.0002
1589,0.0003
1593,0.0002
1595,0.0001
1596,0.0001
1597,0.0001
1598,0.0001
1600,0.0001
1601,0.0001
1604,0.0002
1610,0.0001
1616,0.0001
1622,0.0001
1624,0.0001
